 GLOBAL TELECOMUNICATION SYSTEM DATA.
 NUMBER OF STATIONS= 800
 DATE= 2003/02/11
 TYPE= METAR
 ======================================================================================
 ID     COD LAT     LON      Z    Y  M D   UTCN UTC WD    WS  SLP    SFP     T     TDD
 SLMG   512 -13.33  64.15   141.  3  2 11    0 21.0 300.   6. 9999.9 9999.9  31.0   6.0
 SLMG   512 -13.33  64.15   141.  3  2 11    0 22.0 360.   0. 9999.9 9999.9  31.0   6.0
 SLMG   512 -13.33  64.15   141.  3  2 11    0 23.0 360.   0. 9999.9 9999.9  30.0   5.0
 SLJO   512 -13.07  64.67   140.  3  2 11    0 21.0 310.   4. 9999.9 9999.9  31.0   7.0
 SLJO   512 -13.07  64.67   140.  3  2 11    0 22.0 320.   4. 9999.9 9999.9  31.0   7.0
 SBSV   512 -12.90  38.33     6.  3  2 11    0 21.0 120.   9. 9999.9 9999.9  28.0   4.0
 SBSV   512 -12.90  38.33     6.  3  2 11    0 22.0 120.   8. 9999.9 9999.9  28.0   4.0
 SBSV   512 -12.90  38.33     6.  3  2 11    0 23.0 120.   8. 9999.9 9999.9  27.0   4.0
 SBSV   512 -12.90  38.33     6.  3  2 11    0  0.0 120.   8. 9999.9 9999.9  27.0   3.0
 SBSV   512 -12.90  38.33     6.  3  2 11    0  1.0 100.  10. 9999.9 9999.9  27.0   3.0
 SBSV   512 -12.90  38.33     6.  3  2 11    0  2.0 120.   8. 9999.9 9999.9  27.0   3.0
 SPIM   512 -12.00  77.12    13.  3  2 11    0 21.0 180.   9. 9999.9 9999.9  25.0   4.0
 SPIM   512 -12.00  77.12    13.  3  2 11    0 22.0 180.   9. 9999.9 9999.9  24.0   3.0
 SPIM   512 -12.00  77.12    13.  3  2 11    0 23.0 180.   9. 9999.9 9999.9  23.0   2.0
 SPIM   512 -12.00  77.12    13.  3  2 11    0  0.0 170.   7. 9999.9 9999.9  22.0   1.0
 SPIM   512 -12.00  77.12    13.  3  2 11    0  1.0 170.   7. 9999.9 9999.9  22.0   1.0
 SPIM   512 -12.00  77.12    13.  3  2 11    0  2.0 160.   8. 9999.9 9999.9  22.0   1.0
 SLCO   512 -11.08  68.87   252.  3  2 11    0 21.0 350.   4. 9999.9 9999.9  31.0   8.0
 SLCO   512 -11.08  68.87   252.  3  2 11    0 22.0 350.   3. 9999.9 9999.9  30.0   6.0
 SLRI   512 -11.02  66.12   135.  3  2 11    0 21.0 360.   0. 9999.9 9999.9  33.0   9.0
 SLRI   512 -11.02  66.12   135.  3  2 11    0 22.0 360.   0. 9999.9 9999.9  28.0   4.0
 SLRI   512 -11.02  66.12   135.  3  2 11    0 23.0 360.   0. 9999.9 9999.9  27.0   4.0
 SBRB   512 -10.00  67.80   143.  3  2 11    0 21.0  70.   2. 9999.9 9999.9  24.0   0.0
 SBRB   512 -10.00  67.80   143.  3  2 11    0 22.0  60.   5. 9999.9 9999.9  24.0   0.0
 SBRB   512 -10.00  67.80   143.  3  2 11    0 23.0 300.   3. 9999.9 9999.9  24.0   0.0
 SBRB   512 -10.00  67.80   143.  3  2 11    0  0.0 360.   4. 9999.9 9999.9  24.0   0.0
 SBRB   512 -10.00  67.80   143.  3  2 11    0  1.0 340.   3. 9999.9 9999.9  23.0   0.0
 SBRB   512 -10.00  67.80   143.  3  2 11    0  2.0 360.   4. 9999.9 9999.9  23.0   0.0
 SBMO   512  -9.52  35.78   115.  3  2 11    0 21.0 120.   8. 9999.9 9999.9  30.0   5.0
 SBMO   512  -9.52  35.78   115.  3  2 11    0 22.0 130.   6. 9999.9 9999.9  29.0   5.0
 SBMO   512  -9.52  35.78   115.  3  2 11    0 23.0 120.   4. 9999.9 9999.9  28.0   4.0
 SBMO   512  -9.52  35.78   115.  3  2 11    0  0.0 360.   0. 9999.9 9999.9  26.0   2.0
 SBMO   512  -9.52  35.78   115.  3  2 11    0  1.0 360.   0. 9999.9 9999.9  26.0   2.0
 SBMO   512  -9.52  35.78   115.  3  2 11    0  2.0 360.   0. 9999.9 9999.9  26.0   1.0
 SBPV   512  -8.77  63.92    88.  3  2 11    0 21.0  40.   6. 9999.9 9999.9  28.0   2.0
 SBPV   512  -8.77  63.92    88.  3  2 11    0 22.0 360.   8. 9999.9 9999.9  27.0   1.0
 SBPV   512  -8.77  63.92    88.  3  2 11    0 23.0 360.   0. 9999.9 9999.9  27.0   1.0
 SBPV   512  -8.77  63.92    88.  3  2 11    0  0.0  40.   6. 9999.9 9999.9  26.0   0.0
 SBPV   512  -8.77  63.92    88.  3  2 11    0  1.0 360.   0. 9999.9 9999.9  26.0   0.0
 SBPV   512  -8.77  63.92    88.  3  2 11    0  2.0 360.   0. 9999.9 9999.9  26.0   0.0
 SBRF   512  -8.07  34.85    19.  3  2 11    0 21.0 120.   8. 9999.9 9999.9  29.0   7.0
 SBRF   512  -8.07  34.85    19.  3  2 11    0 22.0 130.   7. 9999.9 9999.9  29.0   8.0
 SBRF   512  -8.07  34.85    19.  3  2 11    0 23.0 150.   6. 9999.9 9999.9  28.0   6.0
 SBRF   512  -8.07  34.85    19.  3  2 11    0  0.0 130.   6. 9999.9 9999.9  28.0   7.0
 SBRF   512  -8.07  34.85    19.  3  2 11    0  1.0 100.   4. 9999.9 9999.9  28.0   6.0
 SBRF   512  -8.07  34.85    19.  3  2 11    0  2.0 100.   5. 9999.9 9999.9  28.0   7.0
 SBCZ   512  -7.63  72.67   170.  3  2 11    0 21.0 210.   5. 9999.9 9999.9  31.0   8.0
 SBCZ   512  -7.63  72.67   170.  3  2 11    0 22.0 360.   0. 9999.9 9999.9  31.0   8.0
 SBCZ   512  -7.63  72.67   170.  3  2 11    0 23.0 360.   5. 9999.9 9999.9  28.0   5.0
 SPHI   512  -6.78  79.83    34.  3  2 11    0 21.0 200.  17. 9999.9 9999.9  30.0   9.0
 SPHI   512  -6.78  79.83    34.  3  2 11    0 22.0 190.  17. 9999.9 9999.9  29.0   8.0
 SPHI   512  -6.78  79.83    34.  3  2 11    0 23.0 170.  16. 9999.9 9999.9  26.0   5.0
 SPHI   512  -6.78  79.83    34.  3  2 11    0  0.0 160.  11. 9999.9 9999.9  26.0   5.0
 SPHI   512  -6.78  79.83    34.  3  2 11    0  1.0 160.  14. 9999.9 9999.9  25.0   4.0
 SPHI   512  -6.78  79.83    34.  3  2 11    0  2.0 180.  11. 9999.9 9999.9  25.0   4.0
 SBCJ   512  -6.12  50.00   621.  3  2 11    0 21.0 360.   0. 9999.9 9999.9  28.0   6.0
 SBCJ   512  -6.12  50.00   621.  3  2 11    0 22.0  80.   2. 9999.9 9999.9  25.0   2.0
 SBCJ   512  -6.12  50.00   621.  3  2 11    0 23.0  60.   2. 9999.9 9999.9  25.0   2.0
 SBCJ   512  -6.12  50.00   621.  3  2 11    0  0.0  80.   4. 9999.9 9999.9  24.0   1.0
 SBCJ   512  -6.12  50.00   621.  3  2 11    0  1.0  80.   2. 9999.9 9999.9  24.0   1.0
 SBNT   512  -5.92  35.25    52.  3  2 11    0 21.0 110.   7. 9999.9 9999.9  30.0   5.0
 SBNT   512  -5.92  35.25    52.  3  2 11    0 22.0 100.   8. 9999.9 9999.9  29.0   4.0
 SBNT   512  -5.92  35.25    52.  3  2 11    0 23.0 100.   8. 9999.9 9999.9  28.0   3.0
 SBNT   512  -5.92  35.25    52.  3  2 11    0  0.0 120.   6. 9999.9 9999.9  27.0   3.0
 SBNT   512  -5.92  35.25    52.  3  2 11    0  1.0 130.   4. 9999.9 9999.9  27.0   3.0
 SBNT   512  -5.92  35.25    52.  3  2 11    0  2.0 170.   4. 9999.9 9999.9  26.0   2.0
 SBMA   512  -5.35  49.15   102.  3  2 11    0 21.0 320.   4. 9999.9 9999.9  31.0   7.0
 SBMA   512  -5.35  49.15   102.  3  2 11    0 22.0 330.   3. 9999.9 9999.9  30.0   5.0
 SBMA   512  -5.35  49.15   102.  3  2 11    0 23.0 360.   0. 9999.9 9999.9  28.0   3.0
 SBMA   512  -5.35  49.15   102.  3  2 11    0  0.0 360.   0. 9999.9 9999.9  27.0   2.0
 SBMA   512  -5.35  49.15   102.  3  2 11    0  1.0 360.   0. 9999.9 9999.9  27.0   2.0
 SBMA   512  -5.35  49.15   102.  3  2 11    0  2.0 290.   3. 9999.9 9999.9  26.0   1.0
 SBTE   512  -5.05  42.82    69.  3  2 11    0 21.0 310.   2. 9999.9 9999.9  25.0   0.0
 SBTE   512  -5.05  42.82    69.  3  2 11    0 22.0  20.   5. 9999.9 9999.9  25.0   0.0
 SBTE   512  -5.05  42.82    69.  3  2 11    0 23.0  20.   3. 9999.9 9999.9  24.0   0.0
 SBTE   512  -5.05  42.82    69.  3  2 11    0  0.0  10.   2. 9999.9 9999.9  24.0   0.0
 SBTE   512  -5.05  42.82    69.  3  2 11    0  1.0 340.   2. 9999.9 9999.9  24.0   0.0
 SBTE   512  -5.05  42.82    69.  3  2 11    0  2.0  20.   5. 9999.9 9999.9  24.0   0.0
 SKLT   512  -4.17  69.95    84.  3  2 11    0 21.0  80.   5. 9999.9 9999.9  28.0   4.0
 SKLT   512  -4.17  69.95    84.  3  2 11    0 22.0  80.   5. 9999.9 9999.9  27.0   3.0
 SKLT   512  -4.17  69.95    84.  3  2 11    0 23.0 999.   3. 9999.9 9999.9  26.0   1.0
 SKLT   512  -4.17  69.95    84.  3  2 11    0  0.0 360.   0. 9999.9 9999.9  25.0   1.0
 SKLT   512  -4.17  69.95    84.  3  2 11    0  1.0 999. 999. 9999.9 9999.9 999.9  99.9
 SBFZ   512  -3.78  38.53    25.  3  2 11    0 21.0  80.   8. 9999.9 9999.9  28.0   2.0
 SBFZ   512  -3.78  38.53    25.  3  2 11    0 22.0  80.   6. 9999.9 9999.9  27.0   1.0
 SBFZ   512  -3.78  38.53    25.  3  2 11    0 23.0  90.   4. 9999.9 9999.9  27.0   2.0
 SBFZ   512  -3.78  38.53    25.  3  2 11    0  0.0  50.   3. 9999.9 9999.9  27.0   4.0
 SBFZ   512  -3.78  38.53    25.  3  2 11    0  1.0  60.   8. 9999.9 9999.9  27.0   1.0
 SBFZ   512  -3.78  38.53    25.  3  2 11    0  2.0  80.   5. 9999.9 9999.9  27.0   1.0
 SPQT   512  -3.75  73.25   126.  3  2 11    0 21.0 110.   4. 9999.9 9999.9  28.0   3.0
 SPQT   512  -3.75  73.25   126.  3  2 11    0 22.0 150.   5. 9999.9 9999.9  28.0   3.0
 SPQT   512  -3.75  73.25   126.  3  2 11    0 23.0 999.   3. 9999.9 9999.9  27.0   3.0
 SPQT   512  -3.75  73.25   126.  3  2 11    0  0.0 100.   4. 9999.9 9999.9  25.0   2.0
 SPQT   512  -3.75  73.25   126.  3  2 11    0  1.0 360.   0. 9999.9 9999.9  25.0   2.0
 SPQT   512  -3.75  73.25   126.  3  2 11    0  2.0 100.   4. 9999.9 9999.9  25.0   2.0
 SBTT   512  -3.67  69.67    85.  3  2 11    0 21.0 360.   5. 9999.9 9999.9  28.0   3.0
 SBTT   512  -3.67  69.67    85.  3  2 11    0 22.0  60.   4. 9999.9 9999.9  27.0   3.0
 SBTT   512  -3.67  69.67    85.  3  2 11    0 23.0 360.   0. 9999.9 9999.9  27.0   3.0
 SBTT   512  -3.67  69.67    85.  3  2 11    0  0.0 360.   0. 9999.9 9999.9  25.0   2.0
 SBTF   512  -3.37  64.68    47.  3  2 11    0 21.0 250.   4. 9999.9 9999.9  26.0   1.0
 SBTF   512  -3.37  64.68    47.  3  2 11    0 22.0  40.   2. 9999.9 9999.9  24.0   0.0
 SBTF   512  -3.37  64.68    47.  3  2 11    0 23.0 360.   0. 9999.9 9999.9  24.0   0.0
 SBEG   512  -3.03  60.05     2.  3  2 11    0 21.0 110.   6. 9999.9 9999.9  30.0   5.0
 SBEG   512  -3.03  60.05     2.  3  2 11    0 22.0 150.   3. 9999.9 9999.9  28.0   2.0
 SBEG   512  -3.03  60.05     2.  3  2 11    0 23.0 150.   2. 9999.9 9999.9  27.0   1.0
 SBEG   512  -3.03  60.05     2.  3  2 11    0  0.0  70.   1. 9999.9 9999.9  26.0   0.0
 SBEG   512  -3.03  60.05     2.  3  2 11    0  1.0  60.   1. 9999.9 9999.9  26.0   0.0
 SBEG   512  -3.03  60.05     2.  3  2 11    0  2.0 360.   0. 9999.9 9999.9  26.0   0.0
 SBSL   512  -2.60  44.23    53.  3  2 11    0 21.0  40.   5. 9999.9 9999.9  28.0   1.0
 SBSL   512  -2.60  44.23    53.  3  2 11    0 22.0  40.   5. 9999.9 9999.9  28.0   1.0
 SBSL   512  -2.60  44.23    53.  3  2 11    0 23.0  20.   5. 9999.9 9999.9  28.0  99.9
 SBSL   512  -2.60  44.23    53.  3  2 11    0  0.0  20.   4. 9999.9 9999.9  28.0   2.0
 SBSL   512  -2.60  44.23    53.  3  2 11    0  1.0  40.   5. 9999.9 9999.9  27.0   1.0
 SBSL   512  -2.60  44.23    53.  3  2 11    0  2.0  40.   3. 9999.9 9999.9  27.0   1.0
 SBSN   512  -2.43  54.72    72.  3  2 11    0 21.0 120.   8. 9999.9 9999.9  30.0   6.0
 SBSN   512  -2.43  54.72    72.  3  2 11    0 22.0 200.   5. 9999.9 9999.9  28.0   4.0
 SBSN   512  -2.43  54.72    72.  3  2 11    0 23.0 360.   0. 9999.9 9999.9  27.0   3.0
 SBSN   512  -2.43  54.72    72.  3  2 11    0  0.0 360.   0. 9999.9 9999.9  27.0   4.0
 SBSN   512  -2.43  54.72    72.  3  2 11    0  1.0 100.   2. 9999.9 9999.9  27.0   4.0
 SBSN   512  -2.43  54.72    72.  3  2 11    0  2.0 120.   6. 9999.9 9999.9  26.0   1.0
 SEGU   512  -2.15  79.88     9.  3  2 11    0 21.0  50.   2. 9999.9 9999.9 999.9  99.9
 SEGU   512  -2.15  79.88     9.  3  2 11    0 22.0  40.   8. 9999.9 9999.9  27.0   4.0
 SEGU   512  -2.15  79.88     9.  3  2 11    0 22.8  50.   7. 9999.9 9999.9  27.0   4.0
 SEGU   512  -2.15  79.88     9.  3  2 11    0 23.0 160.   4. 9999.9 9999.9  26.0   3.0
 SEGU   512  -2.15  79.88     9.  3  2 11    0  0.0 220.   2. 9999.9 9999.9  25.0   2.0
 SEGU   512  -2.15  79.88     9.  3  2 11    0  1.0  30.   3. 9999.9 9999.9  24.0   1.0
 SEGU   512  -2.15  79.88     9.  3  2 11    0  2.0 360.   0. 9999.9 9999.9  24.0   2.0
 SBBE   512  -1.38  48.48    16.  3  2 11    0 21.0 110.   6. 9999.9 9999.9  27.0   5.0
 SBBE   512  -1.38  48.48    16.  3  2 11    0 22.0  40.   4. 9999.9 9999.9  26.0   4.0
 SBBE   512  -1.38  48.48    16.  3  2 11    0 23.0  50.   3. 9999.9 9999.9  26.0   3.0
 SBBE   512  -1.38  48.48    16.  3  2 11    0  0.0  70.   4. 9999.9 9999.9  25.0   2.0
 SBBE   512  -1.38  48.48    16.  3  2 11    0  1.0  80.   3. 9999.9 9999.9  25.0   2.0
 SBBE   512  -1.38  48.48    16.  3  2 11    0  2.0  80.   3. 9999.9 9999.9  25.0   2.0
 SEMT   512  -0.95  80.68    14.  3  2 11    0 21.0 300.  10. 9999.9 9999.9  27.0   5.0
 SEMT   512  -0.95  80.68    14.  3  2 11    0 22.0 300.  10. 9999.9 9999.9  27.0   4.0
 SEMT   512  -0.95  80.68    14.  3  2 11    0 23.0 300.   8. 9999.9 9999.9 999.9  99.9
 SEMT   512  -0.95  80.68    14.  3  2 11    0  0.0 310.   8. 9999.9 9999.9  26.0   3.0
 SEMT   512  -0.95  80.68    14.  3  2 11    0  1.0 290.   3. 9999.9 9999.9  26.0   3.0
 SEMT   512  -0.95  80.68    14.  3  2 11    0  2.0 260.   5. 9999.9 9999.9  26.0   3.0
 SELT   512  -0.92  78.62  2785.  3  2 11    0 21.0  90.   8. 9999.9 9999.9  19.0  12.0
 SELT   512  -0.92  78.62  2785.  3  2 11    0 22.0 180.  16. 9999.9 9999.9  18.0   9.0
 SELT   512  -0.92  78.62  2785.  3  2 11    0 23.0 180.  15. 9999.9 9999.9  15.0   5.0
 SELT   512  -0.92  78.62  2785.  3  2 11    0  0.0 180.   9. 9999.9 9999.9  14.0   5.0
 SELT   512  -0.92  78.62  2785.  3  2 11    0  1.0 190.   7. 9999.9 9999.9  13.0   4.0
 SELT   512  -0.92  78.62  2785.  3  2 11    0  2.0 240.   6. 9999.9 9999.9  13.0   4.0
 SEQU   512  -0.15  78.48  2812.  3  2 11    0 21.0 360.   9. 9999.9 9999.9  19.0  10.0
 SEQU   512  -0.15  78.48  2812.  3  2 11    0 22.0 330.   9. 9999.9 9999.9  18.0   7.0
 SEQU   512  -0.15  78.48  2812.  3  2 11    0 23.0 340.   8. 9999.9 9999.9  17.0   7.0
 SEQU   512  -0.15  78.48  2812.  3  2 11    0  0.0 360.   9. 9999.9 9999.9  16.0   6.0
 SEQU   512  -0.15  78.48  2812.  3  2 11    0  1.0  10.   5. 9999.9 9999.9  15.0   5.0
 SEQU   512  -0.15  78.48  2812.  3  2 11    0  2.0  20.   3. 9999.9 9999.9  14.0   4.0
 SBMQ   512   0.03  51.05    15.  3  2 11    0 21.0  50.   4. 9999.9 9999.9  25.0   1.0
 SBMQ   512   0.03  51.05    15.  3  2 11    0 22.0 360.   0. 9999.9 9999.9  26.0   1.0
 SBMQ   512   0.03  51.05    15.  3  2 11    0 23.0  10.   4. 9999.9 9999.9  26.0   1.0
 SBMQ   512   0.03  51.05    15.  3  2 11    0  0.0 140.  10. 9999.9 9999.9  23.0   0.0
 SBMQ   512   0.03  51.05    15.  3  2 11    0  1.0 100.  10. 9999.9 9999.9 999.9  99.9
 SBMQ   512   0.03  51.05    15.  3  2 11    0  2.0  60.  12. 9999.9 9999.9 999.9  99.9
 SBBV   512   2.83  60.70   140.  3  2 11    0 21.0  60. 175. 9999.9 9999.9  32.0  15.0
 SBBV   512   2.83  60.70   140.  3  2 11    0 22.0  50.  11. 9999.9 9999.9  32.0  16.0
 SBBV   512   2.83  60.70   140.  3  2 11    0 23.0  60.   6. 9999.9 9999.9  31.0  14.0
 SBBV   512   2.83  60.70   140.  3  2 11    0  0.0  60.   8. 9999.9 9999.9  30.0  12.0
 SBBV   512   2.83  60.70   140.  3  2 11    0  1.0  60.  10. 9999.9 9999.9  29.0  11.0
 SBBV   512   2.83  60.70   140.  3  2 11    0  2.0  60.   8. 9999.9 9999.9  28.0  10.0
 SKCL   512   3.55  76.38   969.  3  2 11    0 21.0 320.   6. 9999.9 9999.9  30.0  12.0
 SKCL   512   3.55  76.38   969.  3  2 11    0 22.0 340.  10. 9999.9 9999.9  29.0  10.0
 SKCL   512   3.55  76.38   969.  3  2 11    0 23.0 330.  10. 9999.9 9999.9  28.0   9.0
 SKCL   512   3.55  76.38   969.  3  2 11    0  0.0 340.   9. 9999.9 9999.9  26.0   8.0
 SKCL   512   3.55  76.38   969.  3  2 11    0  1.0 340.   6. 9999.9 9999.9  25.0   7.0
 SKCL   512   3.55  76.38   969.  3  2 11    0  2.0  20.   5. 9999.9 9999.9  25.0   7.0
 SKBO   512   4.70  74.13  2548.  3  2 11    0 21.0  80.   5. 9999.9 9999.9  28.0   4.0
 SKBO   512   4.70  74.13  2548.  3  2 11    0 22.0 330.  10. 9999.9 9999.9  16.0   4.0
 SKBO   512   4.70  74.13  2548.  3  2 11    0 23.0 999.   2. 9999.9 9999.9  15.0   4.0
 SKBO   512   4.70  74.13  2548.  3  2 11    0  0.0 360.   0. 9999.9 9999.9  25.0   1.0
 SKBO   512   4.70  74.13  2548.  3  2 11    0  1.0  50.   3. 9999.9 9999.9  13.0   1.0
 SKBO   512   4.70  74.13  2548.  3  2 11    0  2.0 999.   3. 9999.9 9999.9  27.0   3.0
 SKPE   512   4.82  75.80  1342.  3  2 11    0 23.0 360.   0. 9999.9 9999.9  25.0   6.0
 SKPE   512   4.82  75.80  1342.  3  2 11    0  0.0 360.   0. 9999.9 9999.9  24.0   6.0
 SKPE   512   4.82  75.80  1342.  3  2 11    0  1.0 360.   0. 9999.9 9999.9  22.0   4.0
 SKPE   512   4.82  75.80  1342.  3  2 11    0  2.0 360.   0. 9999.9 9999.9  22.0   4.0
 SOCA   512   4.83  52.37     9.  3  2 11    0 21.0  30.   9. 9999.9 9999.9  27.0   4.0
 SOCA   512   4.83  52.37     9.  3  2 11    0 22.0  20.   8. 9999.9 9999.9  26.0   4.0
 SOCA   512   4.83  52.37     9.  3  2 11    0 23.0  40.   9. 9999.9 9999.9  26.0   5.0
 SOCA   512   4.83  52.37     9.  3  2 11    0  0.0  40.   7. 9999.9 9999.9  26.0   6.0
 SOCA   512   4.83  52.37     9.  3  2 11    0  1.0  40.   7. 9999.9 9999.9  26.0   5.0
 SOCA   512   4.83  52.37     9.  3  2 11    0  2.0  50.   7. 9999.9 9999.9  25.0   4.0
 SMJP   512   5.45  55.18    16.  3  2 11    0 21.0  60.  14. 9999.9 9999.9  28.0   7.0
 SMJP   512   5.45  55.18    16.  3  2 11    0 22.0  80.   8. 9999.9 9999.9  27.0   7.0
 SMJP   512   5.45  55.18    16.  3  2 11    0 23.0  50.   8. 9999.9 9999.9  25.0   5.0
 SMJP   512   5.45  55.18    16.  3  2 11    0  0.0 999.  95. 9999.9 9999.9  24.0   3.0
 SMJP   512   5.45  55.18    16.  3  2 11    0  1.0  30.   4. 9999.9 9999.9  24.0   3.0
 SKRG   512   6.18  75.43  2137.  3  2 11    0 21.0 360.   0. 9999.9 9999.9  21.0   8.0
 SKRG   512   6.18  75.43  2137.  3  2 11    0 22.0 360.   0. 9999.9 9999.9  20.0   7.0
 SKRG   512   6.18  75.43  2137.  3  2 11    0 23.0 360.   0. 9999.9 9999.9  19.0   6.0
 SKRG   512   6.18  75.43  2137.  3  2 11    0  0.0 360.   0. 9999.9 9999.9  18.0   3.0
 SKRG   512   6.18  75.43  2137.  3  2 11    0  1.0 360.   0. 9999.9 9999.9  17.0   1.0
 SKRG   512   6.18  75.43  2137.  3  2 11    0  2.0 360.   0. 9999.9 9999.9  17.0   1.0
 SYCJ   512   6.50  58.25    30.  3  2 11    0 21.0  50.   8. 9999.9 9999.9  29.0   9.0
 SYCJ   512   6.50  58.25    30.  3  2 11    0 22.0  50.   8. 9999.9 9999.9  27.0   6.0
 SYCJ   512   6.50  58.25    30.  3  2 11    0 23.0  50.   8. 9999.9 9999.9  26.0   5.0
 SYCJ   512   6.50  58.25    30.  3  2 11    0  0.0  50.   4. 9999.9 9999.9  24.0   2.0
 SYCJ   512   6.50  58.25    30.  3  2 11    0  1.0  30.   4. 9999.9 9999.9  24.0   2.0
 SYCJ   512   6.50  58.25    30.  3  2 11    0  2.0  30.   4. 9999.9 9999.9  24.0   3.0
 SYGT   512   6.80  58.15     2.  3  2 11    0 21.0 120.  12. 9999.9 9999.9  28.0   8.0
 SKBG   512   7.10  73.20  1189.  3  2 11    0 21.0 330.  10. 9999.9 9999.9  27.0   8.0
 SKBG   512   7.10  73.20  1189.  3  2 11    0 22.0 330.   8. 9999.9 9999.9  26.0   7.0
 SKBG   512   7.10  73.20  1189.  3  2 11    0 23.0 330.   6. 9999.9 9999.9  24.0   4.0
 SKBG   512   7.10  73.20  1189.  3  2 11    0  0.0 360.   0. 9999.9 9999.9  23.0   4.0
 SKBG   512   7.10  73.20  1189.  3  2 11    0  1.0 360.   0. 9999.9 9999.9  23.0   4.0
 SKBG   512   7.10  73.20  1189.  3  2 11    0  2.0 360.   0. 9999.9 9999.9  22.0   3.0
 SVGD   512   7.23  70.80   131.  3  2 11    0 22.0  20.   9. 9999.9 9999.9  32.0  17.0
 SVGD   512   7.23  70.80   131.  3  2 11    0 23.0  20.   4. 9999.9 9999.9  32.0  17.0
 SVSR   512   7.90  67.42    48.  3  2 11    0 22.0  70.   5. 9999.9 9999.9  33.0  10.0
 MPSA   512   8.08  80.95    88.  3  2 11    0 21.0 340.  18. 9999.9 9999.9  35.0  17.0
 MPSA   512   8.08  80.95    88.  3  2 11    0 22.0 320.  16. 9999.9 9999.9  34.0  16.0
 MPSA   512   8.08  80.95    88.  3  2 11    0 23.0 310.  18. 9999.9 9999.9  31.0  11.0
 MPSA   512   8.08  80.95    88.  3  2 11    0  0.0 320.  12. 9999.9 9999.9  29.0   8.0
 MPDA   512   8.40  82.42    26.  3  2 11    0 21.0 180.   6. 9999.9 9999.9  32.0   9.0
 MPDA   512   8.40  82.42    26.  3  2 11    0 22.0 220.  10. 9999.9 9999.9  32.0  10.0
 MPDA   512   8.40  82.42    26.  3  2 11    0 23.0 360.   8. 9999.9 9999.9  32.0  13.0
 MPDA   512   8.40  82.42    26.  3  2 11    0  0.0  40.  10. 9999.9 9999.9  30.0  12.0
 SVMD   512   8.60  71.18  1498.  3  2 11    0 22.0 250.   8. 9999.9 9999.9  22.0   4.0
 SVMD   512   8.60  71.18  1498.  3  2 11    0 23.0 200.   5. 9999.9 9999.9  21.0   3.0
 SVBI   512   8.62  70.22   204.  3  2 11    0 22.0 340.   6. 9999.9 9999.9  32.0   9.0
 SVBI   512   8.62  70.22   204.  3  2 11    0 23.0 340.   4. 9999.9 9999.9  31.0   9.0
 SVCL   512   8.93  67.42   101.  3  2 11    0 22.0  70.   4. 9999.9 9999.9  33.0  11.0
 SVCL   512   8.93  67.42   101.  3  2 11    0 23.0  90.   6. 9999.9 9999.9  31.0  10.0
 MPMG   512   8.98  79.52    13.  3  2 11    0 21.0  10.  13. 9999.9 9999.9  31.0   8.0
 MPMG   512   8.98  79.52    13.  3  2 11    0 22.0  20.  11. 9999.9 9999.9  30.0   7.0
 MPMG   512   8.98  79.52    13.  3  2 11    0 23.0 350.   9. 9999.9 9999.9  29.0   6.0
 MPMG   512   8.98  79.52    13.  3  2 11    0  0.0 360.   0. 9999.9 9999.9  27.0   4.0
 SVSZ   512   8.98  71.95    10.  3  2 11    0 21.0 360.   0. 9999.9 9999.9 999.9  99.9
 SVSZ   512   8.98  71.95    10.  3  2 11    0 22.0 360.   0. 9999.9 9999.9 999.9  99.9
 SVGU   512   9.02  69.73   163.  3  2 11    0 22.0  90.   3. 9999.9 9999.9  32.0  10.0
 SVGU   512   9.02  69.73   163.  3  2 11    0 23.0  70.   2. 9999.9 9999.9  30.0   9.0
 MPTO   512   9.05  79.37    11.  3  2 11    0 21.0  10.  18. 9999.9 9999.9  31.0   9.0
 MPTO   512   9.05  79.37    11.  3  2 11    0 22.0  20.  15. 9999.9 9999.9  31.0  10.0
 MPTO   512   9.05  79.37    11.  3  2 11    0 23.0  10.  12. 9999.9 9999.9  30.0   9.0
 MPTO   512   9.05  79.37    11.  3  2 11    0  0.0  10.  10. 9999.9 9999.9  29.0   8.0
 MPTO   512   9.05  79.37    11.  3  2 11    0  1.0  10.   8. 9999.9 9999.9  29.0   8.0
 MPTO   512   9.05  79.37    11.  3  2 11    0  2.0  20.   6. 9999.9 9999.9  28.0   7.0
 SVAC   512   9.55  69.23   225.  3  2 11    0 22.0  20.   3. 9999.9 9999.9  34.0  12.0
 SVAC   512   9.55  69.23   225.  3  2 11    0 23.0 110.   3. 9999.9 9999.9  32.0  11.0
 SVMT   512   9.75  63.18    66.  3  2 11    0 22.0  60.  14. 9999.9 9999.9  28.0  13.0
 SVMT   512   9.75  63.18    66.  3  2 11    0 23.0  40.   9. 9999.9 9999.9  27.0  10.0
 SVMT   512   9.75  63.18    66.  3  2 11    0  1.0  40.   6. 9999.9 9999.9  26.0   9.0
 SVMT   512   9.75  63.18    66.  3  2 11    0  2.0  40.   6. 9999.9 9999.9  24.0   5.0
 SVJM   512   9.92  67.33   429.  3  2 11    0 22.0  70.   5. 9999.9 9999.9  31.0  10.0
 SVJM   512   9.92  67.33   429.  3  2 11    0 23.0  70.   1. 9999.9 9999.9  31.0  10.0
